pct_mouse_click	screen_height	page_activity_duration	product_ean	pct_click_product_info	pct_scroll_move_duration	screen_width	pct_wild_mouse	ack	pct_scroll_move	pct_doubleclick	pct_click	user_id	wild_mouse_duration	browser_name	session_id	pct_rage_click	scroll_move_total_rel_distance	mouse_move_total_rel_distance	pct_scrandom	pct_input	pct_mouse_move	session_start	session_duration	total_load_time
11.58796	600	10.58608	2414817676699	58.12338	10.02140	1280	41.26980	1.00000	41.75572	6.92085	8.74425	409	9.79554	chrome	606356	59.82069	7.52851	11.40013	41.71744	0.30590	9.31001	2022-01-26 01:19:58	105.62343	0.62487
9.30528	768	7.87146	5456638750100	53.68657	8.69293	lower	60.24464	1.00000	22.31978	5.38572	9.92341	1448	9.69833	chrome	834685	47.63019	5.73238	8.88160	53.42605	0.29002	7.77138	2021-09-22 19:31:03	104.30832	4.99259
4.03626	800	9.78316	4391128990530	56.62000	5.33941	1280	42.22612	0.00000	68.85909	7.91448	8.98133	1943	8.77363	other	298245	44.27967	9.50842	7.50740	44.77189	0.14269	6.32860	2020-08-01 03:49:32	73.31130	3.07548
10.05845	800	8.97040	0632492148429	79.25976	8.17566	1280	50.01574	1.00000	31.66221	6.55310	9.46524	292	8.66774	edge	1012842	41.55436	7.74762	8.24293	65.15254	0.10147	7.18289	2022-07-16 05:14:47	177.12458	7.15311
8.45368	1080	8.80140	7561792419744	32.44519	10.46804	1920	48.72856	1.00000	54.79442	4.19698	9.09343	966	11.95332	mobile	1174612	56.94626	6.16407	8.86706	41.25655	2.67278	6.40904	2022-09-09 20:00:48	154.98188	8.85562
5.61273	1080	6.58449	4267035918403	31.84910	10.77556	1024	53.15234	0.00000	31.92593	5.18886	6.44836	1138	10.61655	chrome	794709	52.66725	7.57654	10.38460	39.74541	0.70487	8.19396	2022-01-24 08:44:14	160.05080	9.32620
5.34496	1080	8.69989	9460527506705	37.46753	6.12864	1024	67.15897	1.00000	33.90822	4.93168	11.17668	2159	9.02420	mobile	591443	49.65361	8.57541	8.59451	36.73683	0.15753	8.07724	2023-01-27 17:23:00	174.35087	4.35490
7.17882	1024	7.98025	2012579063384	44.82258	4.08164	1366		0.00000	47.09013	10.39742	10.27592	670	9.83968	edge	217672	70.75476	7.73974	5.22066	45.47133	0.32969	9.56163	2021-05-12 07:36:23	118.66379	1.10411
12.37205	768	13.84217	6639745134394	46.29139	13.02862	lower	35.63454	1.00000	31.99873	3.22104	6.00420	1102	7.13335	chrome	641330	55.80800	7.26742	7.71617	53.56693	0.04795	7.79255	2020-06-06 08:20:05	45.31105	6.25896
3.92904	1080	9.49217	8313543378041	48.55190	4.98966	higher	36.06576	0.00000	44.45541	8.75433	8.80398	1535	9.41661	other	433906	56.68410	8.35617	6.42102	28.16473	0.24178	7.07286	2022-06-22 17:43:06	24.90943	4.49557
5.13755	600	6.04261	8533131811020	30.84730	4.99775	800	51.95728	0.00000	54.27602	8.82202	10.51026	1098	11.30870	chrome	1409365	45.66807	8.06062	7.61312	36.99948	1.40002	6.86059	2021-01-06 01:43:14	194.50733	0.70289
6.19123	1080	8.91249	5831319221078	55.47443	9.25115	800	21.90011	1.00000	44.11795	8.99871	5.30741	886	9.70977	chrome	1310711	51.08174	7.15919	9.99136	37.89065	0.29213	8.03899	2022-11-17 22:34:18	227.75951	1.06072
4.17601	768	7.37894	1825310386144	64.94211	7.44575	800	32.81038	0.00000	34.06670	8.08653	7.58002	2161	8.77292	opera	1093451	45.83866	8.04735	13.07401	62.53413	0.12249	7.29959	2019-04-07 02:53:42	5.54362	10.89003
8.40437	800	10.06418	9357318926135	54.41411	8.74317	lower	28.40751	1.00000	40.54069	5.70833	9.27877	2042	10.34258	chrome	282278	44.86949	6.53086	8.33921	25.60386	0.54111	8.54694	2020-05-29 04:16:32	180.85988	2.17233
12.81369	lower	13.47027	3626459910843	64.51325	12.20569	lower	38.21699	1.00000	46.54215	4.63496	6.13518	621	6.74136	chrome	790093	56.05053	8.56819	8.06138	48.81732	0.01471	7.74553	2020-03-13 20:36:59	116.68394	3.47812
7.94882	1080	10.58993	9989946896605	37.92200	8.28413	800	41.63882	1.00000	68.92338	5.65455	9.79395	1054	10.07522	safari	1408323	30.70377	8.64117	9.49975	39.37525	0.40945	8.04424	2023-03-12 23:13:42	111.33175	3.94848
10.34323	768	8.30297	6261222326390	53.01518	12.19477	1920	42.29735	1.00000	51.40392	4.03816	8.09532	1129	11.16898	firefox	730626	52.45746	6.80241	10.96315	41.10547	1.21931	8.51414	2023-01-09 02:51:05	120.66360	3.54316
8.66955	600	7.79797	6155202267141	18.74212	5.51176	800	50.48034	1.00000	61.99033	8.41029	9.83892	1620	7.23472	safari	533943	40.19671	9.76593	6.59046	36.11851	0.03680	8.60290	2022-04-03 02:40:08	173.80454	1.35529
11.27011	1024	10.48880	5772260021686	49.26354	14.55247	1280	84.05056	1.00000	45.49120	6.05678	3.48213	1552	10.72724	mobile	587598	57.30201	7.84797	9.22405	19.97285	0.80240	10.16727	2021-07-30 02:32:24	149.34223	2.80908
6.01258	higher	11.18022	1063745388610	60.97743	6.53858	1024		0.00000	61.52855	8.36818	7.40165	1423	8.81985	chrome	188199	43.73621	8.26730	4.41153	42.03834	0.13608	7.79857	2021-03-16 05:51:27	103.09168	2.06799
4.61655	lower	7.88796	6412034626219	71.84021	8.45037	lower	64.70330	0.00000	30.71945	7.98160	6.32032	1813	8.96009	mobile	721442	43.40847	6.58554	11.44371	48.93960	0.14766	6.25020	2020-06-14 19:11:03	121.10286	1.33894
9.69926	1080	9.66601	2326493213054	81.66298	13.95578	lower	37.83023	1.00000	60.50629	5.85172	4.14412	1275	11.01206	chrome	1346419	55.90271	7.35424	10.93658	40.01711	1.05808	6.40693	2023-09-04 02:58:52	258.39048	6.26777
9.60577	800	9.56764	3886771021836	52.71858	8.74552	1366	63.89854	1.00000	52.38686	6.18257	9.27911	2237	7.80582	chrome	1015755	48.67567	6.93740	12.20657	45.52547	0.05930	8.96388	2023-06-15 04:43:28	235.34469	2.26378
7.66604	1024	8.72789	9267579717222	38.14095	11.78954	lower	63.45300	1.00000	54.16105	4.26566	6.18214	235	9.54495	chrome	1032561	29.98864	8.41486	9.79253	23.54865	0.25350	7.56602	2023-01-05 19:23:20	83.63400	4.27568
6.14717	600	8.81278	6242865619599	45.64879	7.20194	1366	46.92323	0.00000	25.72725	9.92766	6.28495	1608	7.11246	edge	1197750	40.59003	7.89500	11.01745	26.57545	0.03584	6.85235	2023-04-17 01:12:20	112.21251	5.86712
5.02601	1080	8.14895	0549681608940	63.30036	9.17683	lower	40.31436	0.00000	48.38055	8.10395	5.63422	313	10.29019	opera	1220779	58.46067	8.00203	9.38983	44.50076	0.53171	7.11935	2022-06-28 16:05:42	238.69582	4.36494
6.61482	1024	9.08322	9911465135347	57.95815	10.54389	1366	47.32141	0.00000	42.15149	8.30256	3.80059	108	9.65486	firefox	1223153	64.08674	9.04771	7.36792	39.67257	0.29265	8.12136	2020-12-17 10:04:08	73.71780	4.40769
6.95488	800	11.88952	3381471410329	63.08719	7.92024	lower	45.74525	0.00000	47.86607	11.82147	4.88676	1121	9.75019	mobile	787513	39.66434	7.03862	8.53763	52.40195	0.29390	7.61023	2019-02-12 07:06:11	108.07746	3.65356
9.54705	lower	9.40044	8937147643093	54.71448	7.87277	1024	52.45180	1.00000	72.81903	6.69048	9.57370	56	8.03912	chrome	532991	56.19995	8.48620	9.89271	46.52471	0.06862	9.21070	2022-03-20 01:26:40	182.43610	7.44952
8.50298	1024	9.47241	3097831315721	51.49171	11.95975	1920	63.05101	1.00000	30.54959	5.36596	5.60100	2002	9.52830	safari	934226	36.97958	7.02540	10.07659	65.82989	0.23960	6.05429	2020-07-01 13:09:00	242.00552	7.50928
5.29963	1080	7.73917	0064923332563	10.17460	7.60179	1024	46.25394	0.00000	33.90120	8.96502	6.10462	1802	7.82955	safari	1036264	30.32200	7.55593	9.56644	58.36832	0.06269	6.90697	2019-01-08 12:10:50	186.57629	6.73790
7.98156	600	8.77453	2591583530339	52.63720	5.30978	higher	79.85970	0.00000	48.47039	10.09728	9.11165	960	10.29656	chrome	39763	48.96299	7.11125	3.37022	45.13852	0.53171	7.15126	2021-03-07 16:31:52	178.95660	1.47585
4.46243	800	8.21678	9364590572745	46.23027	8.28602	1920	63.08135	0.00000	35.90739	9.50171	4.83067	2179	8.61642	other	29295	36.61020	8.31879	9.81261	56.17496	0.11101	8.33802	2021-06-01 05:22:47	247.18026	4.24313
6.10812	1080	11.38064	2301455625601	58.80677	6.38043	800	31.32494	0.00000	61.11274	12.02919	5.88610	1386	8.96426	edge	1104934	49.70964	8.14103	8.32151	49.08068	0.13990	7.41032	2019-06-19 02:57:43	73.44536	1.36159
6.48947	lower	7.93749	4814082035920	86.13052	6.64276	800	57.84698	0.00000	33.26190	7.26702	9.21146	2281	9.18137	edge	355016	48.62401	8.73200	7.38307	35.31723	0.19024	7.19562	2021-12-30 11:54:13	214.58117	5.72659
5.08480	lower	9.57302	0664170561350	41.32182	4.08173	1366	45.97388	0.00000	63.33115	10.14750	9.34551	1461	9.58606	edge	1252693	38.06283	7.74211		37.90930	0.27220	8.00740	2019-05-10 07:50:12	167.45501	8.11883
6.78534	1024	7.87563	2732325351090	54.35281	10.57060	1920	51.52621	0.00000	44.49886	7.42091	5.66341	715	10.64495	edge	1463327	41.96422	7.31417	10.61506	32.58129	0.72674	8.28566	2022-05-08 18:57:19	131.94930	4.46240
3.56968	600	8.36303	1677996293922	54.36861	7.34156	1280	62.77780	0.00000	61.38681	8.71662	6.90295	1045	10.45003	edge	1227042	49.01721	8.17397	9.65984	48.11901	0.61286	6.66275	2021-07-02 07:06:25	154.44392	2.50057
4.73717	768	10.39465	3435467097053	60.15517	6.09345	800	34.18038	0.00000	79.94029	7.53193	8.32315	2101	8.63573	chrome	561303	71.23460	8.57206	6.35132	24.22922	0.11759	6.01422	2020-01-12 11:05:19	213.35693	2.52204
7.63373	800	7.63981	5395891439899	59.53649	9.20291	1920	64.27155	1.00000	96.40101	6.57697	7.57457	1379	9.83960	chrome	287004	52.13937	8.09507	8.39117	70.49903	0.32777	8.50560	2021-11-04 01:52:55	160.61618	0.90261
5.52635	1080	9.52849	1004726961811	64.90534	8.83362	800	58.31745	0.00000	41.49622	9.67294	5.11358	1299	10.75798	chrome	699047	52.61420	7.42240	8.45610	52.41430	0.81834	7.79346	2021-01-16 21:15:30	40.76703	12.08951
8.17203	1080	11.50572	0420101088361	72.01742	7.40680	1280	62.82466	1.00000	56.82953		9.68208	868	8.74218	chrome	931918	43.26752	5.98629		39.29472	0.12580	8.63135	2019-08-10 03:32:41	169.73551	2.21060
7.99144	1024	10.74576	3839296408163	69.89622	6.81284	1366	58.84844	1.00000	16.99697	6.54132	10.20393	2162	8.72016	edge	831595	57.84415	6.14520	8.49841	46.44758	0.13699	8.80876	2020-12-31 03:31:10	143.43867	3.05031
8.44641	1024	7.31610	0471948540840	32.76960	12.08433	1024	58.26235	1.00000	29.40162	7.83633	4.39205	22	10.57894	firefox	1066731	54.31206	8.01246	11.23568	31.33114	0.67765	7.75149	2019-04-13 23:14:32	174.01648	0.82429
8.90025	higher	8.52955	2676012035163	31.86560	11.34125	800	35.34268	1.00000	52.04924	5.81007	6.02106	1489	9.55745	edge	108597	49.93515	6.43579	8.86334	29.30106	0.26009	7.15405	2020-07-18 15:56:56	238.64930	9.55582
6.27230	768	10.20206	0212342198929	66.57861	8.58834	lower	50.34283	0.00000	76.18305	9.34929	5.36537	679	10.39446	chrome	990611	35.01370	6.30949	6.29124	42.90298	0.57982	9.40921	2022-09-29 10:27:50	133.53420	7.21529
9.81349	600	8.63880	8351437297955	57.80199	9.93808	1920	26.45382	1.00000	34.88443	5.26224	8.99085	637	10.28170	edge	10871	45.41321	8.56464	9.17971	39.43754	0.50145	7.11643	2021-03-02 21:21:09	192.87546	5.39240
8.11922	600	11.30657	9846526098524	57.63632	6.67997	1920	61.91029	1.00000	49.42394	6.96593	10.17102	1669	8.88646	other	993146	62.43038	5.95093	8.47845	45.20363	0.14623	8.66259	2020-01-06 13:12:40	33.40073	2.17184
6.13548	800	7.13297	8574411720984	42.56270	8.79026	1920	43.04721	1.00000	76.05989	7.98129	6.40377	180	9.11395	opera	589371	36.66414	7.73316	10.00631	42.07676	0.17824	7.53183	2018-11-07 12:34:04	111.31680	2.00559
8.46113	1024	8.62813	4669391371869	52.63522	9.65766	1024	49.15405	1.00000	26.13683	6.64598	7.54120	1174	10.32475	edge	669919	39.73543	8.07809	8.44405	38.45174	0.53407	7.51242	2020-02-11 20:18:36	81.59339	3.86348
10.76262	1080	9.71298	4651907128197	63.68618	9.92265	1280	22.17498	1.00000	42.31258	6.23774	7.97896	621	8.63268	chrome	901992	47.62239	7.16275	9.02020	40.90020	0.11504	8.29190	2020-09-19 06:10:07	165.09960	2.77408
8.68848	600	8.99222	9160933104754	32.74546	8.88463	800	25.28545	1.00000	48.71432	6.12247	8.43799	1853	8.96402	chrome	50108	38.37987	7.83385	8.60403	42.60465	0.15368	7.53254	2019-12-23 08:59:29	169.22545	11.18522
8.61914	1080	8.01838	2956510120821	41.23982	12.64747	1280	41.43891	1.00000	40.09507	5.78535	5.48792	1871	11.70445	chrome	61532	41.54816	7.27524	10.14797	44.17401	2.06227	8.67668	2018-12-02 06:48:40	101.65120	4.15470
3.90919	768	7.04985	1491680770489	17.04878	7.60102	1366	58.82683	0.00000	37.60684	7.54467	6.61444	94	7.01565	chrome	405998	49.26972	6.00058	11.72335	31.91078	0.03829	7.63725	2021-12-24 11:32:47	232.60843	8.00515
5.50968	768	11.11521	2619329798406	60.40012	4.91160	1920	53.70936	0.00000	46.59289	12.23568	6.95466	401	7.60996	chrome	439665	53.54248	8.06618	9.43330	36.61342	0.05907	7.47870	2021-04-19 18:07:57	175.29355	1.29746
6.98082	1080	10.74602	6892391959340	50.86006	10.22835	800	48.08094	0.00000	39.83752	9.41534	4.00259	2241	10.92053	firefox	1013291	51.31227	8.61777	7.15193	24.56173	0.96185	6.88381	2020-08-29 02:29:33	133.83481	3.71782
11.72079	1024	7.97915	8422135224342	57.14714	10.07745	1024	32.18731	1.00000	40.67448	6.24693	8.50713	2279	9.08307	chrome	796393	36.16045	6.96871	9.10097	44.96976	0.16958	9.38907	2022-02-13 17:47:56	31.26641	2.30823
5.59262	600	11.21775	2977610872717	54.27889	4.36503	800	53.42088	0.00000	44.99696	10.21561	8.83433	2456	9.28419	chrome	971477	40.13476	5.18903	4.70513	49.20201	0.19006	7.33688	2020-08-27 09:23:27	184.33382	2.73681
6.45560	600	8.82470	6357900269889	32.95150	9.11741	1366	25.46819	1.00000	45.69639	4.08953	9.99020	2012	11.60791	edge	912900	51.29107	8.55568	9.96711	32.20708	1.88585	7.58812	2020-06-29 16:58:17	154.99409	6.84155
5.46087	1080	8.43876	5088722689494	34.63178	8.33906	1920	63.44881	0.00000	58.41583	7.78958	6.53175	2202	9.05195	chrome	1377014	50.17513	8.06019	9.17024	34.48488	0.17188	8.98474	2021-01-17 09:40:01	208.42777	6.51897
8.15536	1024	10.24340	8126785397400	32.26569	6.62695	1280	62.97273	0.00000	45.75574	7.87392	8.81299	554	7.79147	edge	600828	59.09051	7.41427	6.89517	36.38880	0.05721	8.21141	2020-10-17 10:18:37	121.16305	1.52170
9.03225	800	8.11736	3417212638971	32.57275	10.32074	higher	38.55068	1.00000	55.66631	7.00089	6.37862	1715	8.85666	edge	868906	56.19274	7.06566	9.65427	38.46280	0.12324	8.04497	2023-03-04 04:16:48	133.87723	2.39977
5.58478	1024	7.39816	3079564213758	52.16898	7.20734	1280	53.74923	0.00000	68.87735	9.11946	6.53813	102	6.77197	edge	184159	35.61211	6.79822	11.20945	28.64343	0.02744	6.79614	2021-08-04 23:15:18	336.13112	9.51039
11.66914	1080	11.33048	9669245171770	34.52230	10.93638	lower	51.88927	1.00000	57.07433	5.19958	7.11739	1825	7.99065	edge	221199	15.74948	8.32287	6.91882	38.08942	0.06530	7.94304	2021-07-26 06:29:28	193.10814	2.88347
10.16587	1080	9.86367	4142425153667	70.44357	10.16520	800	65.29861	1.00000	39.97857	5.78397	9.03263	2477	10.84443	safari	377155	51.37645	7.91229	10.71571	64.29088	0.88894	6.41777	2021-04-03 05:18:24	104.60929	2.55508
11.97227	lower	11.51962	7675248668645	54.28791	14.99089	lower	54.81703	1.00000	70.39675	4.42398	3.21108	2341	7.93723	mobile	1154203	42.77439	9.47303	9.13537	32.23661	0.06482	8.71046	2023-03-21 22:02:28	230.74831	8.75055
7.68010	600	9.12755	5813977186289	50.34766	9.41573	higher	70.22101	1.00000	36.18468	4.95449	8.00918	1243	8.70668	safari	97717	55.48059	6.74893	8.53407	46.18031	0.13025	5.13983	2020-04-10 01:58:19	245.95009	9.30479
11.26816	800	11.01274	4463082766893	46.96005	14.68673	1280	63.55261	1.00000	31.08087	4.33880		219	9.21886	mobile	1466074	64.72116	6.72673	9.57059	20.32633	0.19514	5.21557	2021-12-03 22:58:58	230.47580	4.50813
5.24840	1080	10.12250	7497889204958	39.86429	4.85623	lower	47.80316	0.00000	62.53526	9.71558	8.87635	2116	9.81557	edge	586267	49.38233	6.10832	5.59568	31.92184	0.32979	7.30817	2020-08-12 13:17:51	45.35175	4.78471
9.45068	lower	10.98064	3958621201061	42.33783	14.14810	1024	51.44437	1.00000	28.94335	2.29856	5.67177	1420	10.50438	edge	738706	48.57114	8.01056	8.91829	58.89746	0.65229	5.50562	2022-10-13 01:23:35	204.51695	5.23236
8.30176	1080	8.83695	5133027976821	42.21643	12.80180	1366	54.20775	1.00000	36.40858	5.18083	4.94101	2174	10.79624	mobile	903317	37.60867	8.38556	9.11498	38.95110	0.84679	8.04633	2020-02-01 21:50:46	76.33179	10.43148
11.17679	600	10.96231	6540250771281	33.73791	14.09385	1920	47.76592	1.00000	19.17214	4.25990	4.97456	2413	9.10598	mobile	610843	44.84912	8.52488	10.90251	22.79871	0.16698	6.71674	2022-03-20 22:56:29	159.79325	2.54374
8.01051	768	9.49154	9386501776547	54.03566	10.89683	1920	34.38380	1.00000	39.74551	4.76830	7.14829	202	9.09175	other	339459	31.14195	8.07618	11.02818	32.92192	0.17463	6.68952	2021-05-17 00:46:24	250.96606	9.21927
6.50414	800	9.09875	1026731421579	43.62127	10.16095	1024	42.37294	0.00000	59.63547	8.18271	5.41517	2323	11.71565	chrome	300790	47.93198	7.35864	8.36732	40.42647	2.10498	7.30387	2018-11-08 23:54:48	187.88566	1.30548
8.99159	800	9.02032	6814203249920	44.07099	10.98560	1920	52.38755	1.00000	76.21358	6.76993	6.24495	2146	9.70335	edge	727592	42.85943	8.37557	10.64225	64.45359	0.28927	6.03893	2019-07-21 17:43:23	287.58187	4.05640
5.96066	768	8.65386	1137887188640	54.86759	9.73931	1366	36.64803	0.00000	41.83664	7.33004	5.42823	1004	9.15611	chrome	56469	34.15562	7.14342	9.33030	34.46766	0.18198	8.38942	2021-04-13 21:01:36	222.74465	6.34563
7.43082	1080	8.20824	6499543768494	51.15088	3.88356	800	41.73210	0.00000	36.33592	10.55495	10.60447	1210	9.85688	chrome	1194353	36.30384	6.60524	5.56167	51.39229	0.33053	9.31842	2022-05-21 23:13:28	159.30742	2.26720
7.70596	1080	6.66377	0907893647131	58.49346	8.45849	800	44.38409	0.00000	33.23640	5.17916	9.33047	228	8.85937	firefox	1059134	42.18733	8.40225	9.12802	42.34764	0.13044	6.40954	2019-01-01 11:24:50	208.90121	1.37769
10.11151	1080	10.29387	0882269527159	22.31729	9.41868	1024	34.14494	1.00000	43.48190	6.39171	9.06158	1734	10.20129	edge	240926	32.01681	6.28771	10.04634	20.32101	0.48032	6.72588	2020-03-15 13:58:02	152.17340	5.38101
11.40495	768	10.07793	6998203081503	44.83173	9.61042	1280	35.62507	1.00000	35.05082	6.66327	8.76576	631	8.70587	mobile	1394056	55.50882	8.26775	10.75276	31.63473	0.11875	5.92305	2021-11-09 13:12:04	296.19980	3.66542
6.64735	lower	8.81292	4644940644090	42.62641	3.13817	1280	73.72296	0.00000	18.04012	10.10442	11.70571	841	8.93631	edge	724817	59.74782	7.67368	8.46373	33.49503	0.13550	7.16221	2020-03-27 00:07:32	219.49693	1.71191
6.66971	1024	10.81067	9358774554955	55.69784	9.72448	1024	53.31813	0.00000	47.77343	9.51097	3.67605	525	9.40771	opera	931119	61.40034	8.66396	6.75676	42.91907	0.22254	6.10892	2022-07-30 18:23:35	60.60834	3.52943
7.12466	1080	7.70608	8246241126440	46.21647	9.05372	higher	43.40667	1.00000	37.00902	6.66943	7.36570	276	9.08350	opera	455614	60.78936	6.52488	9.50836	43.09289	0.16378	7.18839	2022-12-03 23:02:58	157.89230	2.96201
8.97354	1024	10.17308	9044829271075	39.59897	7.99191	1366	53.83976	1.00000	44.29842	4.55167	9.52950	1251	6.07159	opera	1486580	51.24352	5.33654	8.48041	42.84366	0.02080	6.38423	2019-11-13 05:19:56	107.56126	4.96225
10.97618	1080	9.33510	6660443923102	43.62702	13.08384	lower	53.51224	1.00000	23.64202	8.17367	3.40292	1905	9.45947	edge	14304	32.49944	6.79010	10.48046	35.83111	0.24638	6.48084	2020-11-29 00:08:16	87.52117	4.12142
9.81924	1080	8.55284	7847774301796	61.00371	11.20018	1280	45.49859	1.00000	28.12958	4.45285	8.74068	518	12.02317	edge	1433122	50.25299	8.97997	9.11530	40.45399	2.84022	8.44359	2019-09-29 15:10:34	121.35035	6.15073
4.09527	600	9.59975	7784261453937	39.47780	3.15618	1280	47.13420	0.00000	79.30328	10.23290	10.23007	1910	9.71106	edge	314963	46.62917	8.48547	6.45366	55.11447	0.30003	7.54841	2019-12-27 22:26:46	66.94732	2.52039
8.39271	800	9.35244	1614825825343	67.14541	10.18684	1366	66.30865	1.00000	51.31169	4.59786	9.62629	604	11.44763	opera	1297662	36.33659	7.44997	12.25067	44.58680	1.61015	8.20384	2021-03-20 01:12:56	186.43222	0.78358
5.60636	800	7.21203	0249142562971	77.12322	10.27880	1920	44.55893	0.00000	69.86891	7.22665	3.77363	1833	7.20528	edge	1357540	63.11386	7.84183	8.89660	33.80607	0.02532	7.44991	2023-03-12 20:45:13	310.63050	6.19511
8.13240	1080	8.29641	1210388927663	69.48185	6.99790	1280	45.72919	0.00000	64.46652	7.79112	8.90680	1155	8.94527	edge	36968	39.52713	8.63430	6.66567	42.12026	0.13825	6.97946	2023-05-04 11:31:26	205.17769	3.57207
9.95878	1024	10.87865	3792899337905	74.73595	14.25050	1920	51.25836	1.00000	51.77700	3.41195	4.86338	421	8.92458	chrome	662141	53.86146	5.83259	11.49130	46.73229	0.13256	7.22206	2019-10-18 05:48:47	140.86977	6.61878
10.16049	600	10.89190	2365022062176	45.04378	11.64939	800	68.90039	1.00000	35.38424	3.83227	6.97335	652	8.13583	chrome	1365522	61.82017	8.80699	8.75952	73.74907	0.07201	7.89882	2022-07-17 03:59:15	184.25034	5.65156
5.63479	1024	9.82876	9482832576426	71.31071	4.28774	higher	61.60784	0.00000	63.24089	9.50436	9.65845	1364	8.99749	other	887785	55.33899	6.44150	5.92923	41.61510	0.14505	8.29495	2022-09-12 14:04:40	163.27686	1.65973
4.70057	1024	7.96126	1813836783165	50.87543	7.24486	1024	51.96603	0.00000	48.24966	8.94666	5.93572	1066	6.68889	chrome	564553	53.18375	7.74380	10.28342	37.39349	0.03320	7.21917	2019-02-15 01:06:29	176.27201	1.84023
7.06139	1080	7.24168	6365324581029	46.10238	9.92996	lower	57.17489	1.00000	62.81358	6.93309	6.50245	204	10.92072	edge	233282	51.35243	6.86807	7.91058	28.43281	0.96051	5.37648	2023-01-03 10:36:47	161.88551	1.48032
6.98175	1080	9.31598	4857543414070	63.43530	6.83365	lower	37.21878	1.00000	66.31461	5.91052	9.85695	2048	7.86634	chrome	53648	51.40351	8.43273	8.61426	20.57715	0.07768	7.46591	2023-05-25 08:11:48	187.26077	3.59365
8.41788	768	9.71464	4738417857363	43.66776	6.60325	1920	48.75969	1.00000	64.06211	6.95185	9.85640	1074	7.61922	chrome	1467898	39.84234	7.96157	8.14501	40.11900	0.05662	6.54231	2021-12-17 09:52:58	188.61635	3.41794
10.34128	1080	10.54835	8673554411695	39.49649	12.02050	1366	37.01799	1.00000	48.62114	4.64320	6.39658	2409	8.61003	edge	70102	62.73048	8.60083	9.56920	42.24194	0.11275	6.89360	2022-04-21 03:47:43	229.50242	1.25676
2.72901	768	7.16272	8605218659617	68.97293	7.72891	1366	67.29462	0.00000	52.71229	7.40508	6.54325	598	9.22475	chrome	1015905	57.99507	6.58625	9.93774	32.47981	0.19489	9.25323	2019-03-14 14:02:25	108.16148	5.21015
10.49604	1080	8.84813	3156833602984	52.92417	7.45332	1920	43.62595	1.00000	54.04572	7.49005	9.56343	2363	7.66584	edge	63635	39.90759	8.77387	8.66783	17.40052	0.04009	7.92606	2021-06-24 13:36:17	184.34126	4.34703
10.42050	1024	10.22673	7385445912372	62.54960	12.80858	lower	42.30344	1.00000	66.68957	5.06584	5.03104	1533	9.21105	mobile	209226	50.42824	7.10741	7.83278	44.45352	0.18618	8.04357	2020-08-07 23:50:10	199.33957	3.49872
10.38777	lower	10.33705	1871616242578	54.60451	8.98776	1920	47.10538	1.00000	36.45251	6.51833	9.07145	2091	8.39292	chrome	849840	32.61429	8.94972	10.99853	31.93556	0.09986	7.48057	2018-10-15 04:48:49	217.00394	0.65788
7.15252	768	9.26996	8126326285692	55.71231	7.80739	1024	44.59049	1.00000	41.82517	5.02638	10.58275	1091	11.03753	chrome	1247495	48.68577	8.37601	7.94994	39.96434	1.07957	7.94389	2023-04-08 09:01:52	222.47141	8.20940
4.76058	768	5.42721	7742832790775	47.68711	9.17544	1024	44.64517	1.00000	34.15061	6.98666	6.48480	402	10.45507	mobile	420859	43.41245	6.43366	9.40465	38.41577	0.59813	7.62106	2022-04-20 09:38:52	200.25641	6.13798
2.57265	1080	7.61349	1712147851702	40.76149	4.44508	1366	52.46182	0.00000	25.64725	8.45486	10.04240	2315	10.08458	firefox	789907	47.86287	7.22829	9.37618	42.62562	0.42198	5.96751	2020-07-31 12:46:06	108.79710	4.73608
8.90118	1080	10.98858	4523492264119	48.50197	9.93876	lower	53.21735	1.00000	77.89997	5.47163	9.23060	1435	10.97278	edge	1347784	80.15886	7.24847	11.98868	51.33340	1.00512	7.14285	2022-05-22 00:21:47	-4.81906	2.16099
8.46707	768	9.02430	0074568166454	46.43216	3.18695	1280	38.63946	0.00000	50.64647	11.58021	10.75289	886	9.52747	chrome	817660	53.22668	7.63206	4.15416	36.30511	0.25545	8.55670	2022-12-25 05:38:01	232.19703	2.23665
7.01797	1080	9.38449	7032679543680	45.55821	5.90232	800	42.34810	0.00000	18.49700	9.39960	8.83382	805	10.13135	edge	95333	45.20397	9.15411	5.70817	25.68541	0.43923	8.23416	2022-06-07 10:09:00	201.23535	3.09200
4.81112	768	9.48340	0722041146324	50.82513	5.76568	lower	51.34881	0.00000	56.84762	7.78406	8.66777	1455	8.75521	edge	1435072	58.91872	7.70539	6.35946	43.27254	0.12365	7.05906	2021-11-20 01:37:49	71.63950	7.19218
2.85406	1024	9.98788	7591286053710	51.39331	6.96161	1024	62.89004	0.00000	41.35182	7.27775	7.09514	2148	9.76054	mobile	139516	61.14078	7.88701	6.73242	17.04636	0.29874	6.28121	2021-12-23 13:21:07	166.49366	1.34462
5.37976	1080	10.04648	6927960348161	40.62693	8.51790	1024	31.60213	0.00000	40.44487	9.13568	5.97465	2332	10.31560	safari	960063	60.15268	6.02165	10.07136	23.17008	0.53204	7.93681	2020-04-22 04:32:38	155.26428	3.82177
